id,recommender_ids,recommender_list,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,pagerank,community,score
333,"[976, 292, 188, 107]","[976, 292, 188, 107]",0.23076923076923073,0.6666666666666666,0.18738075349720404,0.6261369028365361,0.0009889119464405,0.8888888888888888,0.5199684885317053
334,[108],[108],0.0,0.2222222222222222,0.01247336901925238,0.628530651354392,0.0003322165241246,0.6666666666666666,0.3059785818525066
335,"[212, 102, 12, 651, 713, 642]","[212, 102, 12, 651, 713, 642]",0.38461538461538464,0.4444444444444444,0.05175824184983899,0.5433555213852224,0.0013723969651176,0.2222222222222222,0.3292791629034225
336,[134],[134],0.0,0.3333333333333333,0.048242464897457454,0.648879835223729,0.00056780091283,0.5555555555555556,0.31720223780201506
337,"[633, 558, 392, 737, 883]","[633, 558, 392, 737, 883]",0.30769230769230765,0.1111111111111111,0.0589372471069322,0.7016688242019093,0.0023415541792644,0.0,0.23588189802245205
338,"[779, 192, 382, 89, 638, 556]","[779, 192, 382, 89, 638, 556]",0.38461538461538464,0.2222222222222222,0.16684853147586473,0.7388575989286732,0.0014971435344952,0.5555555555555556,0.4136198585595401
339,"[342, 304, 461, 115, 621, 408]","[342, 304, 461, 115, 621, 408]",0.38461538461538464,0.2222222222222222,0.07548934805057532,0.8807272019321174,0.0016992467070097,0.6666666666666666,0.44594416469739323
340,"[570, 938, 540]","[570, 938, 540]",0.15384615384615385,0.4444444444444444,0.02826213090035978,0.5955025550490055,0.0006240144634831,0.5555555555555556,0.35552216795910385
341,"[836, 621, 920, 36]","[836, 621, 920, 36]",0.23076923076923073,0.1111111111111111,0.011632201888617851,0.6310850386083455,0.0010942874503483,0.7777777777777777,0.3524750720310166
342,"[710, 479]","[710, 479]",0.07692307692307691,0.4444444444444444,0.048788161968621443,0.7052020711671323,0.0005429298840594,0.3333333333333333,0.3217382175673217
343,"[907, 935]","[907, 935]",0.07692307692307691,0.3333333333333333,0.06486682425216356,0.6552644722563256,0.0006500581804205,0.1111111111111111,0.2482997635752021
344,[593],[593],0.0,0.3333333333333333,0.022793496244753846,0.6125477977926244,0.0005348783731251,0.6666666666666666,0.32706825880747564
345,"[888, 610]","[888, 610]",0.07692307692307691,0.2222222222222222,0.0018094942737665771,0.5514735593091085,0.0005963125921631,0.2222222222222222,0.21493011499007925
346,[52],[52],0.0,0.4444444444444444,0.007977772670597153,0.6106730933288221,0.0002409712752102,0.3333333333333333,0.2792857287554394
347,"[552, 918, 468, 760]","[552, 918, 468, 760]",0.23076923076923073,0.4444444444444444,0.010988600986666468,0.6491810698773745,0.0013954222796056,1.0,0.4670766692155432
348,[463],[463],0.0,0.0,0.0,0.5842424547576859,0.0002860591683186,0.5555555555555556,0.2279596020626483
349,[127],[127],0.0,0.2222222222222222,0.8837266053974038,0.7981426896828235,0.0005100415016141,0.4444444444444444,0.46970719234937874
350,"[614, 445]","[614, 445]",0.07692307692307691,0.2222222222222222,0.025207428160971077,0.5767960458652527,0.0007199205848728,0.8888888888888888,0.35800753241208233
351,"[395, 155]","[395, 155]",0.07692307692307691,0.1111111111111111,0.014910383335491488,0.5385242595794262,0.0004077247455941,0.4444444444444444,0.23718265507871003
352,"[429, 168, 825, 757]","[429, 168, 825, 757]",0.23076923076923073,0.2222222222222222,0.03350664984493781,0.6353883394414475,0.0011569274606425,0.0,0.22437728845556765
353,"[121, 701, 918]","[121, 701, 918]",0.15384615384615385,0.4444444444444444,0.11954018102908255,0.6131528032247582,0.0010261569765218,1.0,0.46619671650888783
354,"[974, 811, 73, 454]","[974, 811, 73, 454]",0.23076923076923073,0.4444444444444444,0.07627747465117492,0.7210839374086891,0.0018503914685589,0.6666666666666666,0.4278483507880412
355,"[38, 958, 406, 410, 415, 679, 837]","[38, 958, 406, 410, 415, 679, 837]",0.4615384615384615,0.2222222222222222,0.08754698562802478,0.778546304322746,0.0021423934357882,0.6666666666666666,0.44330412807562425
356,"[573, 803, 125, 905]","[573, 803, 125, 905]",0.23076923076923073,0.4444444444444444,0.05437163377778026,0.7279204806804827,0.0011029244470962,0.6666666666666666,0.424834491267721
357,"[806, 275]","[806, 275]",0.07692307692307691,0.2222222222222222,0.019226380323483925,0.6607588541277111,0.0005760382287156,0.6666666666666666,0.32915944005263215
358,"[956, 982, 125]","[956, 982, 125]",0.15384615384615385,0.2222222222222222,0.2494846011867876,0.7098483597011433,0.0009178597249909,0.6666666666666666,0.4004136007245947
359,"[866, 522, 494, 314]","[866, 522, 494, 314]",0.23076923076923073,0.5555555555555556,0.057036634642467283,0.6813507369191109,0.0008506256703766,1.0,0.5049424315772729
360,[405],[405],0.0,0.2222222222222222,0.002814918142933496,0.5198739685360024,0.0003851917572053,0.2222222222222222,0.19342666622467608
361,"[921, 896, 398, 133, 865, 295, 813, 141, 501]","[921, 896, 398, 133, 865, 295, 813, 141, 501]",0.6153846153846154,0.3333333333333333,0.03012296233755877,0.715011624573504,0.0021365112847613,0.0,0.3387705071258023
362,[996],[996],0.0,0.2222222222222222,0.03208736362139956,0.5057933747422522,0.0006368184389269,0.4444444444444444,0.24090948100606369
363,[461],[461],0.0,0.1111111111111111,0.0002982960378314269,0.579130607174202,0.0002508913329431,0.6666666666666666,0.27144133619796224
364,[111],[111],0.0,0.5555555555555556,0.026718107470894276,0.5280585447942899,0.0012196710633302,0.7777777777777777,0.3776219971197035
365,"[498, 588, 895]","[498, 588, 895]",0.15384615384615385,0.0,0.0,0.6929307221421459,0.0013398869617075,0.7777777777777777,0.32491093075321553
366,"[68, 933, 682, 219, 91]","[68, 933, 682, 219, 91]",0.30769230769230765,0.4444444444444444,0.017577665003083012,0.6194058389116684,0.001195869143304,0.1111111111111111,0.300046273432523
367,"[654, 242, 733, 628, 891]","[654, 242, 733, 628, 891]",0.30769230769230765,0.2222222222222222,0.004329295235121506,0.659512732674201,0.0011734716094571,0.1111111111111111,0.2609735337869927
368,[192],[192],0.0,0.7777777777777778,0.0047171847228281195,0.48454774940253026,0.0002458492901924,0.5555555555555556,0.36451965349173837
369,"[872, 818, 421]","[872, 818, 421]",0.15384615384615385,0.4444444444444444,0.18503273903019596,0.745042747483238,0.0009942199801518,1.0,0.5056732169608065
370,"[284, 995, 477, 781, 432]","[284, 995, 477, 781, 432]",0.30769230769230765,0.3333333333333333,0.0968262834334159,0.6891497653854225,0.0014707466489734,0.4444444444444444,0.37428922685778476
371,"[693, 699, 954, 724]","[693, 699, 954, 724]",0.23076923076923073,0.3333333333333333,0.14295635864860623,0.5948681379169123,0.0005279561552266,0.7777777777777777,0.41594096768917205
372,"[807, 245, 472, 481]","[807, 245, 472, 481]",0.23076923076923073,0.5555555555555556,0.060319689850765607,0.5557616304178775,0.0013651738494517,0.2222222222222222,0.3249256657631303
374,"[800, 671, 9]","[800, 671, 9]",0.15384615384615385,0.5555555555555556,0.08265708499080154,0.5555954858222901,0.0018897676016696,0.2222222222222222,0.3139753004874047
375,"[295, 97]","[295, 97]",0.07692307692307691,0.5555555555555556,0.023657173212427468,0.5453761386047162,0.0006297592319954,0.0,0.24030238885915525
376,"[935, 142]","[935, 142]",0.07692307692307691,0.4444444444444444,0.026997545685353234,0.6281774937065228,0.0005342971880855,0.1111111111111111,0.2575307343741017
377,"[318, 129, 106, 506]","[318, 129, 106, 506]",0.23076923076923073,0.4444444444444444,0.06296218327689752,0.5806369784783113,0.0012470842399488,0.8888888888888888,0.44154034517155455
378,"[20, 601, 733]","[20, 601, 733]",0.15384615384615385,0.0,0.0,0.6225163067409657,0.0007294273022279,0.1111111111111111,0.17749471433964614
379,"[557, 258, 838]","[557, 258, 838]",0.15384615384615385,0.3333333333333333,0.34966501428530905,0.6488045698162993,0.0007108123830405,0.8888888888888888,0.4749075920339969
380,"[168, 361, 311, 85]","[168, 361, 311, 85]",0.23076923076923073,0.2222222222222222,0.02889931602990701,0.640556246109848,0.0013378563406217,0.0,0.2244894030262416
381,"[773, 430, 889, 152, 857, 950, 301, 259]","[773, 430, 889, 152, 857, 950, 301, 259]",0.5384615384615384,0.3333333333333333,0.12964443002078513,0.8828016470639856,0.0028707312203717,0.3333333333333333,0.4435148564425952
382,[230],[230],0.0,0.1111111111111111,0.00169097852392335,0.6098065503094632,0.0004545792737272,0.5555555555555556,0.25563283910001067
383,[600],[600],0.0,0.4444444444444444,0.4561005704201481,0.6270500249723406,0.0004788901167699,0.4444444444444444,0.39440789685627553
384,"[342, 346, 256]","[342, 346, 256]",0.15384615384615385,0.2222222222222222,0.021097122918583084,0.6813507369191109,0.0004783258615776,0.3333333333333333,0.2823699138478807
385,"[817, 363, 223, 410]","[817, 363, 223, 410]",0.23076923076923073,0.2222222222222222,0.014299686119678566,0.7153767560141656,0.0012664562884756,0.6666666666666666,0.36986691235839275
386,"[151, 538]","[151, 538]",0.07692307692307691,0.1111111111111111,0.004440966740281943,0.5872345837668994,0.0004735973112815,0.4444444444444444,0.24483083659716276
387,"[763, 820, 256, 30]","[763, 820, 256, 30]",0.23076923076923073,0.5555555555555556,0.15660411266159288,0.769471021168607,0.0007830633861641,0.3333333333333333,0.40914665069766387
388,[114],[114],0.0,0.5555555555555556,0.04951375499139408,0.684348874964582,0.000269120120805,1.0,0.4578836371023064
389,"[882, 506, 887]","[882, 506, 887]",0.15384615384615385,0.3333333333333333,0.023031010524498772,0.5923437890847834,0.00046239489322,0.8888888888888888,0.3982886351355316
390,"[873, 417]","[873, 417]",0.07692307692307691,0.3333333333333333,0.05220314579608219,0.6816825773212696,0.0005810314229847,0.5555555555555556,0.3399395377858635
391,[273],[273],0.0,0.4444444444444444,0.01098149292673472,0.5509285338100234,0.0006674819418337,0.4444444444444444,0.29015978312512936
392,"[398, 855]","[398, 855]",0.07692307692307691,0.4444444444444444,0.02323145376219633,0.6281774937065228,0.0010209754781579,0.0,0.23455529376724807
393,"[888, 713, 443, 642]","[888, 713, 443, 642]",0.23076923076923073,0.1111111111111111,0.0380993354468601,0.6796963250981706,0.0008268736954355,0.2222222222222222,0.2563796449295189
394,"[186, 536, 26, 725]","[186, 536, 26, 725]",0.23076923076923073,0.4444444444444444,0.3010620833077612,0.763501898087543,0.0008508818768627,0.1111111111111111,0.3701777535440181
395,"[288, 432]","[288, 432]",0.07692307692307691,0.3333333333333333,0.014218606200933357,0.5634550265475138,0.0004066204368519,0.4444444444444444,0.2864748974898604
396,[413],[413],0.0,0.2222222222222222,0.005782691574524235,0.5577072689146173,0.0005718830637087,0.2222222222222222,0.20158688098671718
397,"[223, 357, 847, 593]","[223, 357, 847, 593]",0.23076923076923073,0.4444444444444444,0.040775861173651534,0.6338037322723252,0.0010617288459557,0.6666666666666666,0.4032919870652637
398,"[681, 647, 686, 402, 141, 833, 375, 35]","[681, 647, 686, 402, 141, 833, 375, 35]",0.5384615384615384,0.6666666666666666,0.26215139964909395,0.6870359194831731,0.0039620894895252,0.0,0.4308631048520944
399,[957],[957],0.0,0.2222222222222222,0.10011284940621518,0.6650782020770908,0.0004843030414284,0.5555555555555556,0.30859376585221676
400,[979],[979],0.0,0.3333333333333333,0.010048512083011553,0.553554415939682,0.0002335635625466,1.0,0.37938725227120534
401,"[210, 512]","[210, 512]",0.07692307692307691,0.4444444444444444,0.046298716842558894,0.528208801823416,0.0006451830565524,0.7777777777777777,0.37473056356225476
402,"[596, 863, 85]","[596, 863, 85]",0.15384615384615385,0.5555555555555556,0.14195050132252185,0.5392017789355044,0.0008144057755949,0.0,0.27811079793194715
403,"[431, 301]","[431, 301]",0.07692307692307691,0.3333333333333333,0.011237377064679657,0.7357547726004667,0.0005527181574072,0.3333333333333333,0.298116378650978
404,"[769, 452, 848, 189]","[769, 452, 848, 189]",0.23076923076923073,0.2222222222222222,0.020998099381149087,0.5761409424636066,0.0022274187288291,0.8888888888888888,0.3878038767450195
405,"[586, 955, 859, 869]","[586, 955, 859, 869]",0.23076923076923073,0.5555555555555556,0.0653303549268209,0.570310588427924,0.0011679266194405,0.2222222222222222,0.3288375903803507
406,[727],[727],0.0,0.3333333333333333,0.014710151029042171,0.660914947351201,0.0004515645360218,0.6666666666666666,0.33512501967604863
407,"[580, 310, 4, 194]","[580, 310, 4, 194]",0.23076923076923073,0.7777777777777778,0.07515482639818331,0.8257244424027392,0.0025620828321696,0.3333333333333333,0.44855192213625295
408,"[727, 38, 736]","[727, 38, 736]",0.15384615384615385,0.3333333333333333,0.0630133230773167,0.6836803649474793,0.0008001438220888,0.6666666666666666,0.3801079683741899
409,"[888, 539, 123, 544, 764, 642]","[888, 539, 123, 544, 764, 642]",0.38461538461538464,0.2222222222222222,0.024858404350455908,0.5816657466764612,0.0013355684028201,0.2222222222222222,0.28711679601734924
410,"[274, 795, 568]","[274, 795, 568]",0.15384615384615385,0.3333333333333333,0.019875414626322873,0.6992163582736182,0.0008740802290403,0.6666666666666666,0.374587585349219
411,[212],[212],0.0,0.2222222222222222,0.00023709446646344204,0.5080102531457017,0.0003153237636744,0.2222222222222222,0.1905383584113219
412,"[539, 443]","[539, 443]",0.07692307692307691,0.1111111111111111,0.009858825691364047,0.6688138520961491,0.0009606406128153,0.2222222222222222,0.2177858176087847
413,"[948, 712, 970]","[948, 712, 970]",0.15384615384615385,0.4444444444444444,0.05417685478225274,0.6160597887760202,0.001813173671268,0.2222222222222222,0.2981498928142187
414,"[151, 867, 474, 578, 672, 72, 983]","[151, 867, 474, 578, 672, 72, 983]",0.4615384615384615,0.4444444444444444,0.17501185295104438,0.717483456449092,0.0011467434957798,0.4444444444444444,0.4485845319654974
415,"[688, 344, 956, 986, 53]","[688, 344, 956, 986, 53]",0.30769230769230765,0.4444444444444444,0.13620591737320506,0.7670513221144528,0.0021910336719013,0.6666666666666666,0.4644121316582154
416,[640],[640],0.0,0.2222222222222222,0.00011957971973443567,0.5168810208929366,0.0004099144984002,0.4444444444444444,0.23673345345586752
417,[64],[64],0.0,0.3333333333333333,0.014576933945396978,0.6008849953903923,0.0002571757454615,0.5555555555555556,0.3008701636449357
418,"[535, 317]","[535, 317]",0.07692307692307691,0.0,0.0,0.5317035871531275,0.0009914712073247,0.2222222222222222,0.16616977725968532
419,[254],[254],0.0,0.1111111111111111,0.0016931599469495373,0.5384722124074703,0.0002706670584532,0.4444444444444444,0.2191441855819951
420,"[77, 490, 230]","[77, 490, 230]",0.15384615384615385,0.3333333333333333,0.053216392413421326,0.7199722876778739,0.0022575486799058,0.5555555555555556,0.36318474456526756
421,"[112, 483, 574]","[112, 483, 574]",0.15384615384615385,0.3333333333333333,0.1494344603598022,0.702460741831279,0.0009161525938534,1.0,0.46781493787411366
422,"[186, 240, 136]","[186, 240, 136]",0.15384615384615385,0.8888888888888888,0.16930139225885119,0.7197873429811256,0.0006654597989423,0.1111111111111111,0.4085869778172261
423,"[31, 709]","[31, 709]",0.07692307692307691,0.2222222222222222,0.007921048626688519,0.5280084778888977,0.0005108021602466,0.7777777777777777,0.3225705206877326
424,[64],[64],0.0,0.2222222222222222,0.015133132838674972,0.6010143224472283,0.0002571757454615,0.5555555555555556,0.27878504661273623
425,"[121, 524]","[121, 524]",0.07692307692307691,0.7777777777777778,0.01910786292403199,0.5793711067710507,0.0008110183142379,1.0,0.4906359648791875
426,"[676, 407, 802]","[676, 407, 802]",0.15384615384615385,0.2222222222222222,0.0034772120242370862,0.7995067392396489,0.0007123735769194,0.3333333333333333,0.30247713213311905
427,"[747, 638]","[747, 638]",0.07692307692307691,0.2222222222222222,0.021972016704966707,0.7183111694015863,0.0007973510224777,0.5555555555555556,0.3189968081614815
428,"[430, 152, 629, 381, 650, 497, 648]","[430, 152, 629, 381, 650, 497, 648]",0.4615384615384615,0.6666666666666666,0.27679013152651305,0.8871197298916647,0.0021376197622572,0.3333333333333333,0.5250896645913279
429,"[801, 566]","[801, 566]",0.07692307692307691,0.2222222222222222,0.03282985005647718,0.5272585985648751,0.0009592607132957,0.0,0.1718467495533303
430,"[804, 46]","[804, 46]",0.07692307692307691,0.8888888888888888,0.057963475943533835,0.7354652069231565,0.0005668826177054,0.3333333333333333,0.41851479640239797
431,"[964, 858]","[964, 858]",0.07692307692307691,0.3333333333333333,0.36815911247938654,0.7215481297978806,0.0006799365050752,0.3333333333333333,0.3666593971734021
432,"[995, 598]","[995, 598]",0.07692307692307691,0.8888888888888888,0.07114925374163938,0.6202307715093827,0.0007039442731808,0.4444444444444444,0.42032728710148637
433,"[609, 51, 246, 599, 241]","[609, 51, 246, 599, 241]",0.30769230769230765,0.2222222222222222,0.011514583203118444,0.6278247287614763,0.002410965109723,0.4444444444444444,0.32273965726471376
434,"[866, 121, 973, 760]","[866, 121, 973, 760]",0.23076923076923073,0.3333333333333333,0.030759600032324187,0.6218179876216388,0.0013322709921952,1.0,0.4433360303513054
435,"[533, 977, 381]","[533, 977, 381]",0.15384615384615385,0.3333333333333333,0.0365893073512116,0.8065128037803203,0.001323526799508,0.3333333333333333,0.3327229863288705
436,"[508, 13, 525]","[508, 13, 525]",0.15384615384615385,0.1111111111111111,0.12210142458831715,0.6490304179338369,0.0009962226992274,0.7777777777777777,0.3627733770514393
437,"[689, 692, 445]","[689, 692, 445]",0.15384615384615385,0.1111111111111111,0.0037531982780777853,0.5703688972685432,0.0005856181118494,0.8888888888888888,0.34559364987855495
438,"[805, 486, 861]","[805, 486, 861]",0.15384615384615385,0.3333333333333333,0.021748489890859958,0.5454295133797802,0.0005661480947288,0.0,0.21087149809002542
439,"[210, 460, 423, 165, 877, 364]","[210, 460, 423, 165, 877, 364]",0.38461538461538464,0.6666666666666666,0.1514635251052764,0.6083456249043319,0.001639887263616,0.7777777777777777,0.5177737958138875
440,[614],[614],0.0,0.2222222222222222,0.01100729759917303,0.556593829362018,0.0006330497691108,0.8888888888888888,0.3357424476144604
441,"[521, 805]","[521, 805]",0.07692307692307691,0.1111111111111111,0.018809632717142477,0.6027006014232482,0.0003766951807669,0.0,0.16190888443491575
442,[544],[544],0.0,0.4444444444444444,0.003081328451838538,0.5053798359175978,0.0002663018490789,0.2222222222222222,0.23502556620722057
443,"[586, 349, 611, 553, 902, 37, 456]","[586, 349, 611, 553, 902, 37, 456]",0.4615384615384615,0.6666666666666666,0.7450964317353551,0.7473264808690675,0.0018174757729978,0.2222222222222222,0.5685700526063546
444,[868],[868],0.0,0.1111111111111111,9.145398899264884e-05,0.0,0.0002395452985063,0.0,0.02224051302002075
445,"[24, 991, 333]","[24, 991, 333]",0.15384615384615385,1.0,0.04938357282185694,0.5934771176354472,0.0009204825175096,0.8888888888888888,0.5371191466384694
446,"[149, 823, 309]","[149, 823, 309]",0.15384615384615385,0.1111111111111111,0.012804944973669616,0.648879835223729,0.0006649041949667,0.1111111111111111,0.20755063125315493
447,[883],[883],0.0,0.2222222222222222,0.06702404824193478,0.5967754148026092,0.0006526925801369,0.0,0.17720433705335323
448,"[539, 851]","[539, 851]",0.07692307692307691,0.2222222222222222,0.024046353676623347,0.5620920988576854,0.0010534868308824,0.2222222222222222,0.221501194780366
449,"[921, 398, 133]","[921, 398, 133]",0.15384615384615385,0.5555555555555556,0.07902490578709688,0.6769020201631285,0.0012620500796353,0.0,0.29306572707038697
450,[905],[905],0.0,0.3333333333333333,0.0029527095985585803,0.6421745039238596,0.0005271397747937,0.6666666666666666,0.3290254427044836
452,"[934, 500]","[934, 500]",0.07692307692307691,0.3333333333333333,0.007991013612190392,0.5629999916564273,0.0009349048537481,0.8888888888888888,0.3740272608827834
453,[855],[855],0.0,0.3333333333333333,0.008008245678871312,0.5829415678115876,0.0004594932983256,0.0,0.18485662936475844
454,"[179, 450, 285, 410, 476]","[179, 450, 285, 410, 476]",0.30769230769230765,0.1111111111111111,0.020374738274816603,0.7483237443563289,0.001201642596483,0.6666666666666666,0.3708337136202462
455,"[346, 796, 92]","[346, 796, 92]",0.15384615384615385,0.0,0.0,0.7714677839185303,0.0009955894340006,0.3333333333333333,0.25172945421960347
456,[19],[19],0.0,0.3333333333333333,0.0050438049625431206,0.4331098954369179,0.0003012030432823,0.2222222222222222,0.19874185119100332
457,"[952, 967, 899]","[952, 967, 899]",0.15384615384615385,0.2222222222222222,0.1516003092536417,0.6053788435827451,0.0012208887315348,0.7777777777777777,0.3821650613365081
458,"[31, 229]","[31, 229]",0.07692307692307691,0.5555555555555556,0.16317720116932238,0.6554180044003755,0.0005506142990882,0.1111111111111111,0.3124369898318883
459,"[907, 725, 470]","[907, 725, 470]",0.15384615384615385,0.3333333333333333,0.162908776465922,0.6686540416124116,0.0009296475257934,0.1111111111111111,0.2859706832737864
460,"[922, 941]","[922, 941]",0.07692307692307691,0.1111111111111111,0.03101819841030597,0.5685088446650612,0.0004824325290169,0.7777777777777777,0.31306780177746657
461,[870],[870],0.0,0.6666666666666666,0.049575954844786094,0.642027055074297,0.0004536505302053,0.6666666666666666,0.40498726865048323
462,"[853, 448, 289]","[853, 448, 289]",0.15384615384615385,0.1111111111111111,0.028471319745708146,0.5622054270672978,0.0012353365258795,0.2222222222222222,0.21557124679849862
463,"[104, 87, 159]","[104, 87, 159]",0.15384615384615385,0.6666666666666666,0.23883606523602746,0.6473028847589444,0.0007011239970088,0.5555555555555556,0.4524414652126696
464,"[896, 402]","[896, 402]",0.07692307692307691,0.2222222222222222,0.012278749671881042,0.6001101882463962,0.0004772879702059,0.0,0.18230684741271527
465,"[886, 314]","[886, 314]",0.07692307692307691,0.3333333333333333,0.01659491048691523,0.640262884757211,0.0004835067962941,1.0,0.41342284110010735
466,"[517, 523]","[517, 523]",0.07692307692307691,0.4444444444444444,0.008485812877290999,0.5091724961846614,0.0005492627676088,0.2222222222222222,0.25224961053033923
467,"[206, 244]","[206, 244]",0.07692307692307691,0.3333333333333333,0.028362556680984138,0.6727529864184867,0.0009271561718361,1.0,0.4222743906711762
468,"[465, 579, 880]","[465, 579, 880]",0.15384615384615385,0.3333333333333333,0.019652859854821837,0.7045812093803772,0.0008877865275212,1.0,0.4422827112829372
469,[38],[38],0.0,0.5555555555555556,0.04673156951368183,0.5930988649631177,0.000423663119425,0.6666666666666666,0.37241053133980434
470,"[514, 655, 71, 272, 235]","[514, 655, 71, 272, 235]",0.30769230769230765,0.3333333333333333,0.1652442699488713,0.6631865362253931,0.0011561619855147,0.1111111111111111,0.3161135116622033
471,[667],[667],0.0,0.4444444444444444,0.01836569667004095,0.5147299569294242,0.0004317147617312,0.8888888888888888,0.3732857973865597
472,"[553, 88, 123]","[553, 88, 123]",0.15384615384615385,0.4444444444444444,0.02182712887954869,0.555318796329343,0.0008095546789193,0.2222222222222222,0.2795317491443424
473,"[212, 411]","[212, 411]",0.07692307692307691,0.1111111111111111,0.0014644361362017887,0.5082887132375268,0.0004493387777203,0.2222222222222222,0.18400191192602777
475,"[106, 191, 445, 452, 887]","[106, 191, 445, 452, 887]",0.30769230769230765,0.4444444444444444,0.1384386896420664,0.6581163993590059,0.0011689008227621,0.8888888888888888,0.48751614600534265
476,"[765, 397]","[765, 397]",0.07692307692307691,0.5555555555555556,0.12183558621704728,0.7629826700863679,0.0010912110704972,0.6666666666666666,0.4367927110897428
477,"[414, 383]","[414, 383]",0.07692307692307691,0.3333333333333333,0.1210239729455172,0.7242521723704305,0.0005323022875152,0.4444444444444444,0.3399954000033605
478,[87],[87],0.0,0.2222222222222222,0.02583845334550298,0.5737121074721862,0.0004515696202785,0.5555555555555556,0.27546566771909337
479,"[387, 52, 33, 75]","[387, 52, 33, 75]",0.23076923076923073,0.3333333333333333,0.05701491292314209,0.7440541313201621,0.0007935373303058,0.3333333333333333,0.3397009883358403
480,"[482, 101, 276]","[482, 101, 276]",0.15384615384615385,0.2222222222222222,0.06572616684472696,0.55989119459069,0.0012717034005785,0.8888888888888888,0.3781149252785364
481,"[793, 396, 175]","[793, 396, 175]",0.15384615384615385,0.2222222222222222,0.05106652147667382,0.60583846044194,0.0011643109411916,0.2222222222222222,0.2510391160418425
482,"[660, 689, 404, 692, 445, 45]","[660, 689, 404, 692, 445, 45]",0.38461538461538464,0.3333333333333333,0.07641176272162148,0.6166036361383188,0.0019169472575572,0.8888888888888888,0.4599706011395094
483,[425],[425],0.0,0.3333333333333333,0.0012113744743821506,0.5275582975734987,0.0002850781243906,1.0,0.37242060107624286
484,[241],[241],0.0,0.3333333333333333,0.0012809819739759945,0.5345968134541693,0.0003354825202195,0.4444444444444444,0.2627311146411846
485,[974],[974],0.0,0.1111111111111111,0.0005672957698925207,0.0,0.0002263229789277,0.6666666666666666,0.15566901470953404
486,[558],[558],0.0,0.5555555555555556,0.021637897393850452,0.5179873269349512,0.0010227437508027,0.0,0.21903615597687143
487,"[629, 214]","[629, 214]",0.07692307692307691,0.2222222222222222,0.008608286660276956,0.7898320420862622,0.0007612872093843,0.3333333333333333,0.2861837922450343
488,"[443, 535, 472, 175]","[443, 535, 472, 175]",0.23076923076923073,0.4444444444444444,0.23434775949476427,0.6732384906054787,0.0015748441156385,0.2222222222222222,0.36100442950722805
489,"[571, 503]","[571, 503]",0.07692307692307691,0.3333333333333333,0.12131847747887904,0.6709787242447087,0.0011751040080929,0.1111111111111111,0.26273294461822183
490,"[340, 89, 16, 260, 874, 178]","[340, 89, 16, 260, 874, 178]",0.38461538461538464,0.1111111111111111,0.024224033385523813,0.7429696540707176,0.0018935181005778,0.5555555555555556,0.36369514774765854
491,"[994, 693, 709]","[994, 693, 709]",0.15384615384615385,0.2222222222222222,0.0019222763201773027,0.5063918900569657,0.0004292676991656,0.7777777777777777,0.33243206404465936
492,"[992, 253, 375]","[992, 253, 375]",0.15384615384615385,0.1111111111111111,0.009900076503101327,0.5654543868548207,0.001271431114447,0.0,0.1680623456630374
493,"[100, 474, 926, 427, 931, 873, 556]","[100, 474, 926, 427, 931, 873, 556]",0.4615384615384615,0.2222222222222222,0.054281502651018804,0.7498245981367806,0.0017569374007041,0.5555555555555556,0.40868446802080777
494,"[744, 206, 244]","[744, 206, 244]",0.15384615384615385,0.3333333333333333,0.051320435584826116,0.6993909707955155,0.0009729094746127,1.0,0.4475781787119658
495,"[328, 425, 522, 494, 798]","[328, 425, 522, 494, 798]",0.30769230769230765,0.5555555555555556,0.0242267191726402,0.6813507369191109,0.0016027510703051,1.0,0.5137650638679229
496,[841],[841],0.0,0.4444444444444444,0.0005857720372745816,0.5836120672578404,0.0002798939191321,0.3333333333333333,0.27239512341457855
497,"[533, 572, 479]","[533, 572, 479]",0.15384615384615385,0.8888888888888888,0.12328022646600781,0.8529280743768305,0.0007670543238451,0.3333333333333333,0.4704553353822429
498,"[109, 538, 555]","[109, 538, 555]",0.15384615384615385,0.2222222222222222,0.18496092651535082,0.7202498814442648,0.0008328017083497,0.7777777777777777,0.4118113923611538
499,[553],[553],0.0,0.2222222222222222,0.0003050897814541671,0.4804834925755438,0.0003001064670148,0.2222222222222222,0.18504660536028847
500,"[203, 753]","[203, 753]",0.07692307692307691,0.2222222222222222,0.01819837245768488,0.5787102078096761,0.0011380184668664,0.8888888888888888,0.3569885536603098
501,"[865, 846]","[865, 846]",0.07692307692307691,0.3333333333333333,0.043992199408543826,0.5492998293957658,0.0006730684718335,0.0,0.200709687812144
502,"[963, 884, 266, 107]","[963, 884, 266, 107]",0.23076923076923073,0.3333333333333333,0.05058944307709095,0.6888106843021262,0.0020465347104753,0.8888888888888888,0.438478316074134
503,"[631, 682, 28]","[631, 682, 28]",0.15384615384615385,0.2222222222222222,0.24599754672192567,0.7064470538576343,0.0010109867554312,0.1111111111111111,0.28792481755180943
504,"[120, 670, 863, 732]","[120, 670, 863, 732]",0.23076923076923073,0.1111111111111111,0.00788957259022216,0.6476776602298241,0.0009925050626185,0.0,0.19948951494007763
505,"[707, 256]","[707, 256]",0.07692307692307691,0.6666666666666666,0.048026359495574794,0.7016688242019093,0.0004771174055798,0.3333333333333333,0.36532365212411216
